1;1;44;DONALD;Bist du sicher, dass du nicht willst, dass ich auch – ;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '44', 'DONALD', 'Bist du sicher, dass du nicht willst, dass ich auch – ',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;45;SARAH;Nein.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '45', 'SARAH', 'Nein.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;46;DONALD;Ich liebe dich.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '46', 'DONALD', 'Ich liebe dich.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;47;SARAH;Ich … weiß.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '47', 'SARAH', 'Ich … weiß.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;48;DONALD;ich find`s wirklich ziemlich arg.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '48', 'DONALD', 'ich find`s wirklich ziemlich arg.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;49;SARAH;(bringt Donald zur Tür) Sei nicht böse. Wir reden später.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '49', 'SARAH', '(bringt Donald zur Tür) Sei nicht böse. Wir reden später.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;50;DONALD;Schon gut. Byebye.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '50', 'DONALD', 'Schon gut. Byebye.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;51;SARAH;´bye.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '51', 'SARAH', '´bye.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;52;BOB;War nett, Sie kennenzulernen.;(Donald geht. Sarah schließt die Tür);"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '52', 'BOB', 'War nett, Sie kennenzulernen.','(Donald geht. Sarah schließt die Tür)', CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;53;SARAH;Also – hallo.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '53', 'SARAH', 'Also – hallo.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
